CustomerID,Recency,Frequency,MonetaryValue,R_Quartile,F_Quartile,M_Quartile,RFMClass,RFM_Score,Customer Segment
17427,31,2,450,1,1,1,111,3,Lost Customers
17428,1,343,82210,4,4,4,444,12,Most Loyal Customer
17429,9,42,9830,2,2,2,222,6,Loyal Customers
17430,8,14,3330,2,1,1,211,4,Lost Customers
17431,5,43,10050,3,3,3,333,9,Most Loyal Customer
17432,4,48,11950,3,3,3,333,9,Most Loyal Customer
17433,7,54,13300,2,3,3,233,8,Loyal Customers
17434,4,138,32780,3,4,4,344,11,Most Loyal Customer
17436,6,9,1920,2,1,1,211,4,Lost Customers
17438,8,19,4800,2,2,2,222,6,Loyal Customers
17440,9,8,1780,2,1,1,211,4,Lost Customers
17442,1,140,32890,4,4,4,444,12,Most Loyal Customer
17443,5,1,210,3,1,1,311,5,Potential Loyalists Customers
17444,2,135,32990,3,4,4,344,11,Most Loyal Customer
17446,3,9,1960,3,1,1,311,5,Potential Loyalists Customers
17447,1,36,8690,4,2,2,422,8,Loyal Customers
17448,75,1,240,1,1,1,111,3,Lost Customers
17449,1,279,66190,4,4,4,444,12,Most Loyal Customer
17450,1,351,84490,4,4,4,444,12,Most Loyal Customer
17451,9,107,25450,2,4,4,244,10,Most Loyal Customer
17453,9,19,4250,2,2,2,222,6,Loyal Customers
17454,13,61,14430,2,3,3,233,8,Loyal Customers
17455,2,8,1960,3,1,1,311,5,Potential Loyalists Customers
17456,31,17,4320,1,1,2,112,4,Almost Lost Customers
17457,4,19,4720,3,2,2,322,7,Loyal Customers
17458,2,54,13010,3,3,3,333,9,Most Loyal Customer
17459,1,111,27210,4,4,4,444,12,Most Loyal Customer
17460,4,37,8960,3,2,2,322,7,Loyal Customers
17461,1,111,27170,4,4,4,444,12,Most Loyal Customer
17462,6,28,6850,2,2,2,222,6,Loyal Customers
17463,2,219,52650,3,4,4,344,11,Most Loyal Customer
17464,7,9,2240,2,1,1,211,4,Lost Customers
17466,3,41,9560,3,2,2,322,7,Loyal Customers
17468,102,5,1310,1,1,1,111,3,Lost Customers
17469,2,90,21820,3,3,3,333,9,Most Loyal Customer
17470,2,78,18470,3,3,3,333,9,Most Loyal Customer
17472,1,181,44470,4,4,4,444,12,Most Loyal Customer
17475,16,14,3050,2,1,1,211,4,Lost Customers
17480,3,31,7350,3,2,2,322,7,Loyal Customers
17481,4,83,20710,3,3,3,333,9,Most Loyal Customer
17483,34,21,5190,1,2,2,122,5,Attention Needed Customers
17486,17,24,5460,2,2,2,222,6,Loyal Customers
17489,1,29,6710,4,2,2,422,8,Loyal Customers
17490,1,86,20270,4,3,3,433,10,Most Loyal Customer
17491,3,110,26260,3,4,4,344,11,Most Loyal Customer
17492,17,12,2870,2,1,1,211,4,Lost Customers
17495,5,27,6460,3,2,2,322,7,Loyal Customers
17496,45,10,2230,1,1,1,111,3,Lost Customers
17498,65,17,3990,1,1,1,111,3,Lost Customers
17499,2,40,9250,3,2,2,322,7,Loyal Customers
17500,28,5,1130,1,1,1,111,3,Lost Customers
17501,5,18,4090,3,2,1,321,6,Loyal Customers
17502,8,28,6160,2,2,2,222,6,Loyal Customers
17503,11,38,8920,2,2,2,222,6,Loyal Customers
17504,3,140,33300,3,4,4,344,11,Most Loyal Customer
17505,26,52,12570,1,3,3,133,7,Potential Loyalists Customers
17506,21,16,3780,1,1,1,111,3,Lost Customers
17507,11,88,21020,2,3,3,233,8,Loyal Customers
17508,16,22,5500,2,2,2,222,6,Loyal Customers
17509,1,369,89000,4,4,4,444,12,Most Loyal Customer
17510,16,20,4690,2,2,2,222,6,Loyal Customers
17511,1,1076,259680,4,4,4,444,12,Most Loyal Customer
17512,2,106,25710,3,4,4,344,11,Most Loyal Customer
17513,100,6,1520,1,1,1,111,3,Lost Customers
17514,4,40,9900,3,2,2,322,7,Loyal Customers
17515,3,87,20920,3,3,3,333,9,Most Loyal Customer
17516,4,137,33060,3,4,4,344,11,Most Loyal Customer
17517,47,11,2710,1,1,1,111,3,Lost Customers
17519,8,83,19590,2,3,3,233,8,Loyal Customers
17520,7,30,7270,2,2,2,222,6,Loyal Customers
17521,8,46,11220,2,3,3,233,8,Loyal Customers
17522,3,73,17980,3,3,3,333,9,Most Loyal Customer
17523,34,33,8340,1,2,2,122,5,Attention Needed Customers
17524,31,6,1450,1,1,1,111,3,Lost Customers
17525,83,9,2400,1,1,1,111,3,Lost Customers
17526,2,23,5320,3,2,2,322,7,Loyal Customers
17527,2,49,10940,3,3,3,333,9,Most Loyal Customer
17528,1,260,64140,4,4,4,444,12,Most Loyal Customer
17530,1,394,93940,4,4,4,444,12,Most Loyal Customer
17531,81,15,3610,1,1,1,111,3,Lost Customers
17534,19,9,2000,1,1,1,111,3,Lost Customers
17535,41,13,2950,1,1,1,111,3,Lost Customers
17536,147,3,780,1,1,1,111,3,Lost Customers
17537,1,75,18020,4,3,3,433,10,Most Loyal Customer
17538,1,9,2370,4,1,1,411,6,Potential Loyalists Customers
17540,11,26,6480,2,2,2,222,6,Loyal Customers
17542,18,25,6170,1,2,2,122,5,Attention Needed Customers
17545,2,145,34470,3,4,4,344,11,Most Loyal Customer
17547,214,2,610,1,1,1,111,3,Lost Customers
17548,24,17,3870,1,1,1,111,3,Lost Customers
17549,65,6,1350,1,1,1,111,3,Lost Customers
17550,18,42,10410,1,2,3,123,6,Potential Loyalists Customers
17551,2,43,10090,3,3,3,333,9,Most Loyal Customer
17552,10,51,12540,2,3,3,233,8,Loyal Customers
17553,38,2,400,1,1,1,111,3,Lost Customers
17554,6,88,21510,2,3,3,233,8,Loyal Customers
17555,1,106,24660,4,4,4,444,12,Most Loyal Customer
17556,21,6,1360,1,1,1,111,3,Lost Customers
17557,10,34,8130,2,2,2,222,6,Loyal Customers
17560,1,27,6550,4,2,2,422,8,Loyal Customers
17561,7,46,11450,2,3,3,233,8,Loyal Customers
17562,6,64,15820,2,3,3,233,8,Loyal Customers
17564,12,49,11820,2,3,3,233,8,Loyal Customers
17566,3,152,36520,3,4,4,344,11,Most Loyal Customer
17567,1,177,42930,4,4,4,444,12,Most Loyal Customer
17569,4,29,7030,3,2,2,322,7,Loyal Customers
17571,1,299,70940,4,4,4,444,12,Most Loyal Customer
17572,63,12,2970,1,1,1,111,3,Lost Customers
17573,7,26,6500,2,2,2,222,6,Loyal Customers
17574,9,8,1860,2,1,1,211,4,Lost Customers
17576,1,417,98290,4,4,4,444,12,Most Loyal Customer
17578,62,6,1410,1,1,1,111,3,Lost Customers
17579,18,52,12610,1,3,3,133,7,Potential Loyalists Customers
17580,5,45,10570,3,3,3,333,9,Most Loyal Customer
17581,1,452,106940,4,4,4,444,12,Most Loyal Customer
17582,2,29,7110,3,2,2,322,7,Loyal Customers
17584,6,36,8300,2,2,2,222,6,Loyal Customers
17585,1,214,51560,4,4,4,444,12,Most Loyal Customer
17588,10,23,5440,2,2,2,222,6,Loyal Customers
17589,1,253,60790,4,4,4,444,12,Most Loyal Customer
17590,1,201,48260,4,4,4,444,12,Most Loyal Customer
17591,5,167,40040,3,4,4,344,11,Most Loyal Customer
17593,1,215,52650,4,4,4,444,12,Most Loyal Customer
17594,4,50,12210,3,3,3,333,9,Most Loyal Customer
17595,7,83,20320,2,3,3,233,8,Loyal Customers
17596,1,270,63580,4,4,4,444,12,Most Loyal Customer
17597,1,55,12420,4,3,3,433,10,Most Loyal Customer
17600,20,13,3110,1,1,1,111,3,Lost Customers
17601,97,9,2290,1,1,1,111,3,Lost Customers
17602,1,565,134560,4,4,4,444,12,Most Loyal Customer
17603,9,15,3420,2,1,1,211,4,Lost Customers
17604,1,63,14550,4,3,3,433,10,Most Loyal Customer
17608,11,59,14470,2,3,3,233,8,Loyal Customers
17609,3,238,56880,3,4,4,344,11,Most Loyal Customer
17611,1,582,139490,4,4,4,444,12,Most Loyal Customer
17612,1,142,34340,4,4,4,444,12,Most Loyal Customer
17613,1,319,76110,4,4,4,444,12,Most Loyal Customer
17614,1,100,23920,4,3,3,433,10,Most Loyal Customer
17615,6,14,3430,2,1,1,211,4,Lost Customers
17616,131,3,650,1,1,1,111,3,Lost Customers
17618,2,78,19010,3,3,3,333,9,Most Loyal Customer
17619,6,77,18250,2,3,3,233,8,Loyal Customers
17620,76,4,990,1,1,1,111,3,Lost Customers
17621,4,27,6460,3,2,2,322,7,Loyal Customers
17623,2,33,7690,3,2,2,322,7,Loyal Customers
17624,38,50,12110,1,3,3,133,7,Potential Loyalists Customers
17625,1,315,76880,4,4,4,444,12,Most Loyal Customer
17628,112,5,1200,1,1,1,111,3,Lost Customers
17629,1,124,29090,4,4,4,444,12,Most Loyal Customer
17630,1,26,5790,4,2,2,422,8,Loyal Customers
17631,2,39,9100,3,2,2,322,7,Loyal Customers
17633,10,72,16820,2,3,3,233,8,Loyal Customers
17634,1,297,70270,4,4,4,444,12,Most Loyal Customer
17636,10,24,5730,2,2,2,222,6,Loyal Customers
17637,3,35,8030,3,2,2,322,7,Loyal Customers
17639,26,7,1530,1,1,1,111,3,Lost Customers
17640,73,5,1210,1,1,1,111,3,Lost Customers
17642,4,40,9110,3,2,2,322,7,Loyal Customers
17643,24,8,1910,1,1,1,111,3,Lost Customers
17644,1,169,40630,4,4,4,444,12,Most Loyal Customer
17646,7,54,12650,2,3,3,233,8,Loyal Customers
17647,106,7,1680,1,1,1,111,3,Lost Customers
17648,1,92,22350,4,3,3,433,10,Most Loyal Customer
17649,14,53,13610,2,3,3,233,8,Loyal Customers
17650,31,8,1940,1,1,1,111,3,Lost Customers
17651,1,239,57930,4,4,4,444,12,Most Loyal Customer
17652,2,270,65670,3,4,4,344,11,Most Loyal Customer
17653,1,50,11430,4,3,3,433,10,Most Loyal Customer
17654,8,22,5640,2,2,2,222,6,Loyal Customers
17655,1,93,21960,4,3,3,433,10,Most Loyal Customer
17656,6,82,19260,2,3,3,233,8,Loyal Customers
17658,14,23,5710,2,2,2,222,6,Loyal Customers
17659,1,161,38900,4,4,4,444,12,Most Loyal Customer
17660,2,45,10540,3,3,3,333,9,Most Loyal Customer
17663,3,90,21260,3,3,3,333,9,Most Loyal Customer
17664,4,43,10490,3,3,3,333,9,Most Loyal Customer
17666,32,18,4400,1,2,2,122,5,Attention Needed Customers
17667,6,117,27950,2,4,4,244,10,Most Loyal Customer
17668,64,15,3810,1,1,1,111,3,Lost Customers
17669,2,68,15740,3,3,3,333,9,Most Loyal Customer
17670,7,11,2730,2,1,1,211,4,Lost Customers
17671,3,61,14630,3,3,3,333,9,Most Loyal Customer
17672,3,115,27030,3,4,4,344,11,Most Loyal Customer
17673,2,228,55330,3,4,4,344,11,Most Loyal Customer
17674,12,27,6160,2,2,2,222,6,Loyal Customers
17675,1,721,171540,4,4,4,444,12,Most Loyal Customer
17676,1,79,18790,4,3,3,433,10,Most Loyal Customer
17677,1,321,76880,4,4,4,444,12,Most Loyal Customer
17678,22,16,3980,1,1,1,111,3,Lost Customers
17679,28,30,7440,1,2,2,122,5,Attention Needed Customers
17680,58,11,2880,1,1,1,111,3,Lost Customers
17682,3,119,28140,3,4,4,344,11,Most Loyal Customer
17684,47,15,3650,1,1,1,111,3,Lost Customers
17685,3,130,31430,3,4,4,344,11,Most Loyal Customer
17686,2,286,68180,3,4,4,344,11,Most Loyal Customer
17690,1,258,62230,4,4,4,444,12,Most Loyal Customer
17691,13,19,4870,2,2,2,222,6,Loyal Customers
17692,1,47,10990,4,3,3,433,10,Most Loyal Customer
17693,1,18,4040,4,2,1,421,7,Loyal Customers
17694,9,15,3680,2,1,1,211,4,Lost Customers
17695,14,35,8290,2,2,2,222,6,Loyal Customers
17696,1,126,30290,4,4,4,444,12,Most Loyal Customer
17697,13,19,4630,2,2,2,222,6,Loyal Customers
17698,5,8,1990,3,1,1,311,5,Potential Loyalists Customers
17700,1,146,35200,4,4,4,444,12,Most Loyal Customer
17701,30,24,6070,1,2,2,122,5,Attention Needed Customers
17702,1,80,19410,4,3,3,433,10,Most Loyal Customer
17703,11,55,13730,2,3,3,233,8,Loyal Customers
17704,10,31,6970,2,2,2,222,6,Loyal Customers
17705,2,108,25710,3,4,4,344,11,Most Loyal Customer
17706,1,395,93420,4,4,4,444,12,Most Loyal Customer
17707,29,5,1250,1,1,1,111,3,Lost Customers
17708,4,35,8150,3,2,2,322,7,Loyal Customers
17709,36,7,1770,1,1,1,111,3,Lost Customers
17711,1,23,5770,4,2,2,422,8,Loyal Customers
17712,9,29,7070,2,2,2,222,6,Loyal Customers
17714,10,10,2600,2,1,1,211,4,Lost Customers
17715,129,1,190,1,1,1,111,3,Lost Customers
17716,3,254,61880,3,4,4,344,11,Most Loyal Customer
17718,27,6,1590,1,1,1,111,3,Lost Customers
17719,1,278,66860,4,4,4,444,12,Most Loyal Customer
17720,2,50,11750,3,3,3,333,9,Most Loyal Customer
17722,1,120,29230,4,4,4,444,12,Most Loyal Customer
17723,19,10,2420,1,1,1,111,3,Lost Customers
17724,8,45,10610,2,3,3,233,8,Loyal Customers
17725,1,198,48760,4,4,4,444,12,Most Loyal Customer
17727,1,67,16000,4,3,3,433,10,Most Loyal Customer
17728,2,169,39760,3,4,4,344,11,Most Loyal Customer
17730,3,220,53120,3,4,4,344,11,Most Loyal Customer
17731,5,83,20010,3,3,3,333,9,Most Loyal Customer
17732,3,18,4460,3,2,2,322,7,Loyal Customers
17733,22,35,8850,1,2,2,122,5,Attention Needed Customers
17734,2,43,10060,3,3,3,333,9,Most Loyal Customer
17735,1,690,166760,4,4,4,444,12,Most Loyal Customer
17736,40,26,6380,1,2,2,122,5,Attention Needed Customers
17737,36,10,2420,1,1,1,111,3,Lost Customers
17738,2,99,23770,3,3,3,333,9,Most Loyal Customer
17739,19,48,11500,1,3,3,133,7,Potential Loyalists Customers
17742,10,15,3730,2,1,1,211,4,Lost Customers
17744,1,137,32930,4,4,4,444,12,Most Loyal Customer
17746,155,8,1950,1,1,1,111,3,Lost Customers
17747,20,2,480,1,1,1,111,3,Lost Customers
17749,2,35,7910,3,2,2,322,7,Loyal Customers
17750,1,193,46580,4,4,4,444,12,Most Loyal Customer
17752,181,1,250,1,1,1,111,3,Lost Customers
17754,2,93,21680,3,3,3,333,9,Most Loyal Customer
17757,1,742,175210,4,4,4,444,12,Most Loyal Customer
17758,1,412,99340,4,4,4,444,12,Most Loyal Customer
17759,4,95,22410,3,3,3,333,9,Most Loyal Customer
17760,7,25,5880,2,2,2,222,6,Loyal Customers
17761,22,19,4550,1,2,2,122,5,Attention Needed Customers
17763,309,1,270,1,1,1,111,3,Lost Customers
17764,2,75,17980,3,3,3,333,9,Most Loyal Customer
17765,21,57,13660,1,3,3,133,7,Potential Loyalists Customers
17767,19,21,5030,1,2,2,122,5,Attention Needed Customers
17768,12,105,25720,2,4,4,244,10,Most Loyal Customer
17769,1,313,75810,4,4,4,444,12,Most Loyal Customer
17770,6,38,9360,2,2,2,222,6,Loyal Customers
17771,18,54,12910,1,3,3,133,7,Potential Loyalists Customers
17772,2,53,12610,3,3,3,333,9,Most Loyal Customer
17774,8,157,38210,2,4,4,244,10,Most Loyal Customer
17775,22,3,770,1,1,1,111,3,Lost Customers
17777,1,194,46420,4,4,4,444,12,Most Loyal Customer
17779,12,84,19910,2,3,3,233,8,Loyal Customers
17781,71,12,2750,1,1,1,111,3,Lost Customers
17783,1,67,15880,4,3,3,433,10,Most Loyal Customer
17785,82,13,3330,1,1,1,111,3,Lost Customers
17786,1,72,17280,4,3,3,433,10,Most Loyal Customer
17787,3,134,31820,3,4,4,344,11,Most Loyal Customer
17788,2,5,1090,3,1,1,311,5,Potential Loyalists Customers
17789,11,14,3270,2,1,1,211,4,Lost Customers
17790,1,190,46140,4,4,4,444,12,Most Loyal Customer
17791,20,10,2560,1,1,1,111,3,Lost Customers
17793,6,58,13520,2,3,3,233,8,Loyal Customers
17795,5,46,11500,3,3,3,333,9,Most Loyal Customer
17796,9,82,19670,2,3,3,233,8,Loyal Customers
17797,1,111,26390,4,4,4,444,12,Most Loyal Customer
17799,1,410,98200,4,4,4,444,12,Most Loyal Customer
17800,7,104,25320,2,4,4,244,10,Most Loyal Customer
17802,1,147,35110,4,4,4,444,12,Most Loyal Customer
17805,15,10,2410,2,1,1,211,4,Lost Customers
17806,2,43,10730,3,3,3,333,9,Most Loyal Customer
17809,11,64,15260,2,3,3,233,8,Loyal Customers
17811,1,872,208130,4,4,4,444,12,Most Loyal Customer
17812,11,141,35170,2,4,4,244,10,Most Loyal Customer
17813,1,378,90360,4,4,4,444,12,Most Loyal Customer
17816,12,17,4460,2,1,2,212,5,Attention Needed Customers
17817,3,33,7850,3,2,2,322,7,Loyal Customers
17819,1,49,11650,4,3,3,433,10,Most Loyal Customer
17820,45,5,1250,1,1,1,111,3,Lost Customers
17824,11,13,3250,2,1,1,211,4,Lost Customers
17827,2,220,52850,3,4,4,344,11,Most Loyal Customer
17828,7,82,19290,2,3,3,233,8,Loyal Customers
17829,20,30,6960,1,2,2,122,5,Attention Needed Customers
17830,15,23,5540,2,2,2,222,6,Loyal Customers
17831,105,2,470,1,1,1,111,3,Lost Customers
17832,4,61,14610,3,3,3,333,9,Most Loyal Customer
17835,3,61,14830,3,3,3,333,9,Most Loyal Customer
17836,29,24,6140,1,2,2,122,5,Attention Needed Customers
17837,1,172,42630,4,4,4,444,12,Most Loyal Customer
17838,1,137,33140,4,4,4,444,12,Most Loyal Customer
17839,1,56,12840,4,3,3,433,10,Most Loyal Customer
17841,1,7983,1911220,4,4,4,444,12,Most Loyal Customer
17843,9,37,8990,2,2,2,222,6,Loyal Customers
17844,140,5,1150,1,1,1,111,3,Lost Customers
17846,188,1,290,1,1,1,111,3,Lost Customers
17848,1,51,13120,4,3,3,433,10,Most Loyal Customer
17849,20,26,6210,1,2,2,122,5,Attention Needed Customers
17850,1,312,76640,4,4,4,444,12,Most Loyal Customer
17852,36,24,5560,1,2,2,122,5,Attention Needed Customers
17854,75,15,3660,1,1,1,111,3,Lost Customers
17855,8,17,3930,2,1,1,211,4,Lost Customers
17856,20,17,4320,1,1,2,112,4,Almost Lost Customers
17857,27,56,13440,1,3,3,133,7,Potential Loyalists Customers
17858,3,199,47150,3,4,4,344,11,Most Loyal Customer
17859,15,25,5740,2,2,2,222,6,Loyal Customers
17860,17,58,13770,2,3,3,233,8,Loyal Customers
17861,2,223,52720,3,4,4,344,11,Most Loyal Customer
17862,43,11,2880,1,1,1,111,3,Lost Customers
17863,1,148,35790,4,4,4,444,12,Most Loyal Customer
17864,2,102,24910,3,3,4,334,10,Most Loyal Customer
17865,1,389,93010,4,4,4,444,12,Most Loyal Customer
17866,19,10,2190,1,1,1,111,3,Lost Customers
17867,1,81,20070,4,3,3,433,10,Most Loyal Customer
17869,1,40,8780,4,2,2,422,8,Loyal Customers
17870,1,280,68010,4,4,4,444,12,Most Loyal Customer
17871,80,10,2440,1,1,1,111,3,Lost Customers
17873,3,46,10950,3,3,3,333,9,Most Loyal Customer
17874,9,47,11390,2,3,3,233,8,Loyal Customers
17877,45,12,2920,1,1,1,111,3,Lost Customers
17878,1,26,5790,4,2,2,422,8,Loyal Customers
17879,35,6,1250,1,1,1,111,3,Lost Customers
17880,24,26,6440,1,2,2,122,5,Attention Needed Customers
17881,11,8,1990,2,1,1,211,4,Lost Customers
17883,1,145,34570,4,4,4,444,12,Most Loyal Customer
17884,1,117,28200,4,4,4,444,12,Most Loyal Customer
17885,3,64,15970,3,3,3,333,9,Most Loyal Customer
17886,1,109,25670,4,4,4,444,12,Most Loyal Customer
17887,3,10,2450,3,1,1,311,5,Potential Loyalists Customers
17888,2,81,19500,3,3,3,333,9,Most Loyal Customer
17889,5,21,5010,3,2,2,322,7,Loyal Customers
17890,1,94,22110,4,3,3,433,10,Most Loyal Customer
17891,3,34,8190,3,2,2,322,7,Loyal Customers
17892,1,28,6660,4,2,2,422,8,Loyal Customers
17893,24,16,3740,1,1,1,111,3,Lost Customers
17894,5,193,46090,3,4,4,344,11,Most Loyal Customer
17895,65,16,3950,1,1,1,111,3,Lost Customers
17896,104,2,490,1,1,1,111,3,Lost Customers
17897,4,115,27530,3,4,4,344,11,Most Loyal Customer
17898,10,28,6530,2,2,2,222,6,Loyal Customers
17899,20,32,7860,1,2,2,122,5,Attention Needed Customers
17900,1,11,2830,4,1,1,411,6,Potential Loyalists Customers
17901,37,19,4310,1,2,2,122,5,Attention Needed Customers
17904,7,39,9570,2,2,2,222,6,Loyal Customers
17905,4,34,8200,3,2,2,322,7,Loyal Customers
17906,24,12,2590,1,1,1,111,3,Lost Customers
17908,1,58,13440,4,3,3,433,10,Most Loyal Customer
17911,11,39,9010,2,2,2,222,6,Loyal Customers
17912,34,40,9760,1,2,2,122,5,Attention Needed Customers
17913,2,59,14790,3,3,3,333,9,Most Loyal Customer
17914,5,80,18880,3,3,3,333,9,Most Loyal Customer
17917,5,94,21820,3,3,3,333,9,Most Loyal Customer
17919,28,23,5670,1,2,2,122,5,Attention Needed Customers
17920,1,696,167130,4,4,4,444,12,Most Loyal Customer
17921,3,145,34630,3,4,4,344,11,Most Loyal Customer
17923,251,1,240,1,1,1,111,3,Lost Customers
17924,4,38,8810,3,2,2,322,7,Loyal Customers
17925,296,1,160,1,1,1,111,3,Lost Customers
17926,16,21,4750,2,2,2,222,6,Loyal Customers
17928,58,23,5930,1,2,2,122,5,Attention Needed Customers
17929,14,6,1280,2,1,1,211,4,Lost Customers
17930,1,39,9520,4,2,2,422,8,Loyal Customers
17931,1,65,15200,4,3,3,433,10,Most Loyal Customer
17932,1,90,20940,4,3,3,433,10,Most Loyal Customer
17934,2,21,4440,3,2,2,322,7,Loyal Customers
17935,17,29,6760,2,2,2,222,6,Loyal Customers
17936,1,77,18740,4,3,3,433,10,Most Loyal Customer
17937,2,43,10410,3,3,3,333,9,Most Loyal Customer
17939,19,12,2650,1,1,1,111,3,Lost Customers
17940,1,23,5680,4,2,2,422,8,Loyal Customers
17941,221,2,470,1,1,1,111,3,Lost Customers
17942,60,2,370,1,1,1,111,3,Lost Customers
17946,59,20,4620,1,2,2,122,5,Attention Needed Customers
17947,131,9,2240,1,1,1,111,3,Lost Customers
17948,131,1,250,1,1,1,111,3,Lost Customers
17949,2,79,18290,3,3,3,333,9,Most Loyal Customer
17950,1,72,17230,4,3,3,433,10,Most Loyal Customer
17951,9,21,5180,2,2,2,222,6,Loyal Customers
17954,1,489,117050,4,4,4,444,12,Most Loyal Customer
17955,18,19,4100,1,2,2,122,5,Attention Needed Customers
17956,278,1,230,1,1,1,111,3,Lost Customers
17957,1,31,7840,4,2,2,422,8,Loyal Customers
17958,8,7,1900,2,1,1,211,4,Lost Customers
17960,12,26,6050,2,2,2,222,6,Loyal Customers
17961,1,249,61340,4,4,4,444,12,Most Loyal Customer
17962,36,35,8890,1,2,2,122,5,Attention Needed Customers
17964,2,104,25380,3,4,4,344,11,Most Loyal Customer
17965,1,329,76700,4,4,4,444,12,Most Loyal Customer
17966,8,68,16810,2,3,3,233,8,Loyal Customers
17967,8,48,11530,2,3,3,233,8,Loyal Customers
17968,7,85,20920,2,3,3,233,8,Loyal Customers
17969,2,14,3170,3,1,1,311,5,Potential Loyalists Customers
17970,2,31,7460,3,2,2,322,7,Loyal Customers
17972,11,31,7450,2,2,2,222,6,Loyal Customers
17973,17,15,3730,2,1,1,211,4,Lost Customers
17974,1,179,43710,4,4,4,444,12,Most Loyal Customer
17975,1,297,70770,4,4,4,444,12,Most Loyal Customer
17976,6,65,15340,2,3,3,233,8,Loyal Customers
17977,2,21,4630,3,2,2,322,7,Loyal Customers
17978,1,12,2670,4,1,1,411,6,Potential Loyalists Customers
17979,1,147,35360,4,4,4,444,12,Most Loyal Customer
17980,25,30,7830,1,2,2,122,5,Attention Needed Customers
17984,1,48,11690,4,3,3,433,10,Most Loyal Customer
17985,11,23,5860,2,2,2,222,6,Loyal Customers
17986,102,1,220,1,1,1,111,3,Lost Customers
17987,1,13,3100,4,1,1,411,6,Potential Loyalists Customers
17988,14,39,9010,2,2,2,222,6,Loyal Customers
17990,1,29,7430,4,2,2,422,8,Loyal Customers
17991,122,5,1260,1,1,1,111,3,Lost Customers
17994,1,84,20340,4,3,3,433,10,Most Loyal Customer
17995,133,2,520,1,1,1,111,3,Lost Customers
17997,1,180,43210,4,4,4,444,12,Most Loyal Customer
17999,4,93,22790,3,3,3,333,9,Most Loyal Customer
18001,1,58,14040,4,3,3,433,10,Most Loyal Customer
18004,8,40,9500,2,2,2,222,6,Loyal Customers
18005,6,60,14190,2,3,3,233,8,Loyal Customers
18006,4,22,5560,3,2,2,322,7,Loyal Customers
18008,12,30,7270,2,2,2,222,6,Loyal Customers
18009,10,33,8050,2,2,2,222,6,Loyal Customers
18010,12,14,3350,2,1,1,211,4,Lost Customers
18011,3,28,6990,3,2,2,322,7,Loyal Customers
18013,11,31,7750,2,2,2,222,6,Loyal Customers
18014,27,32,7700,1,2,2,122,5,Attention Needed Customers
18015,1,46,11200,4,3,3,433,10,Most Loyal Customer
18016,1,123,29610,4,4,4,444,12,Most Loyal Customer
18017,44,3,740,1,1,1,111,3,Lost Customers
18018,29,29,7550,1,2,2,122,5,Attention Needed Customers
18019,19,5,1130,1,1,1,111,3,Lost Customers
18022,1,191,44670,4,4,4,444,12,Most Loyal Customer
18024,10,22,5130,2,2,2,222,6,Loyal Customers
18027,7,21,4750,2,2,2,222,6,Loyal Customers
18030,32,10,2380,1,1,1,111,3,Lost Customers
18032,19,5,1230,1,1,1,111,3,Lost Customers
18033,11,34,8010,2,2,2,222,6,Loyal Customers
18034,1,112,27360,4,4,4,444,12,Most Loyal Customer
18035,6,53,12630,2,3,3,233,8,Loyal Customers
18036,12,96,23460,2,3,3,233,8,Loyal Customers
18037,26,19,4760,1,2,2,122,5,Attention Needed Customers
18040,37,19,4550,1,2,2,122,5,Attention Needed Customers
18041,1,474,112540,4,4,4,444,12,Most Loyal Customer
18042,20,7,1710,1,1,1,111,3,Lost Customers
18043,1,121,28900,4,4,4,444,12,Most Loyal Customer
18044,1,128,30550,4,4,4,444,12,Most Loyal Customer
18045,17,47,11500,2,3,3,233,8,Loyal Customers
